time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1945-09-19T12:28:03.020Z,42.705,144.374,52.7,6.22,mw,,,,,iscgem,iscgem899104,2022-04-26T19:02:58.937Z,"29 km S of Kushiro, Japan",earthquake,,5.1,0.47,,reviewed,iscgem,iscgem
1945-08-28T19:21:15.250Z,33.815,138.071,15,6.45,mw,,,,,iscgem,iscgem600678251,2022-04-26T16:07:29.920Z,"88 km S of ?yama, Japan",earthquake,,25,0.39,,reviewed,iscgem,iscgem
1945-06-22T18:00:53.440Z,32.529,76.19,20,6.42,mw,,,,,iscgem,iscgem898970,2022-04-26T19:01:41.799Z,"6 km ESE of Chamba, India",earthquake,,14.4,0.2,,reviewed,iscgem,iscgem
1945-06-20T17:35:13.340Z,46.43,153.201,35,6.31,mw,,,,,iscgem,iscgem898966,2022-04-26T19:01:39.877Z,"Kuril Islands",earthquake,,18.1,0.29,,reviewed,iscgem,iscgem
1945-06-20T01:23:50.700Z,46.48,153.327,25,6.13,mw,,,,,iscgem,iscgem898964,2022-04-26T19:01:28.979Z,"Kuril Islands",earthquake,,8.8,0.23,,reviewed,iscgem,iscgem
1945-04-15T02:35:29.850Z,57.404,163.664,35,7.13,mw,,,,,iscgem,iscgem898885,2022-04-26T19:00:34.036Z,"149 km NNE of Ust’-Kamchatsk Staryy, Russia",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1945-04-10T01:22:09.190Z,41.84,142.915,35,6.16,mw,,,,,iscgem,iscgem898876,2022-04-26T19:00:26.655Z,"71 km SE of Shizunai-furukawach?, Japan",earthquake,,4.5,0.37,,reviewed,iscgem,iscgem
1945-03-20T07:58:52.300Z,37.244,35.859,15,6.06,mw,,,,,iscgem,iscgem898851,2022-04-26T19:00:02.963Z,"18 km E of ?mamo?lu, Turkey",earthquake,,9.6,0.2,,reviewed,iscgem,iscgem
1945-03-11T21:37:57.090Z,37.706,142.315,45,6.74,mw,,,,,iscgem,iscgem898835,2022-04-26T18:59:46.438Z,"118 km ENE of Namie, Japan",earthquake,,5,0.27,,reviewed,iscgem,iscgem
1945-02-18T10:08:05.080Z,40.932,143.173,22.5,6.85,mw,,,,,iscgem,iscgem898812,2022-04-26T18:59:36.636Z,"149 km ENE of Hachinohe, Japan",earthquake,,3.9,0.41,,reviewed,iscgem,iscgem
1945-02-10T04:57:59.000Z,41.019,142.05,58.7,7.17,mw,,,,,iscgem,iscgem898801,2022-04-26T18:59:27.265Z,"66 km ENE of Misawa, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1945-01-16T13:36:42.880Z,34.733,137.036,15,6.33,mw,,,,,iscgem,iscgem898763,2022-04-26T18:58:56.478Z,"7 km SSE of Ishiki, Japan",earthquake,,19,0.55,,reviewed,iscgem,iscgem
1945-01-12T18:38:28.000Z,34.569,137.109,10,6.6,mw,,,,,iscgem,iscgem898751,2022-04-26T18:58:53.235Z,"18 km SW of Tahara, Japan",earthquake,,3.7,0.3,,reviewed,iscgem,iscgem
1944-12-19T14:09:03.250Z,39.982,124.026,35,6.64,mw,,,,,iscgem,iscgem899663,2022-04-26T19:09:20.997Z,"27 km WSW of Langtoucun, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1944-12-12T10:25:11.600Z,33.959,136.974,15,6.38,mw,,,,,iscgem,iscgem899660,2022-04-26T19:09:14.105Z,"59 km SSE of Toba, Japan",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1944-12-08T18:21:00.400Z,34.734,138.977,15,6.31,mw,,,,,iscgem,iscgem899654,2022-04-26T19:09:09.091Z,"near the south coast of Honshu, Japan",earthquake,,4.7,0.51,,reviewed,iscgem,iscgem
1944-12-07T04:35:45.790Z,33.73,136.2,15,8.1,mw,,,,,iscgem,iscgem899647,2022-04-26T19:09:06.671Z,"20 km E of Shing?, Japan",earthquake,,3.9,0.3,,reviewed,iscgem,iscgem
1944-11-06T05:49:09.390Z,31.629,83.239,15,6.27,mw,,,,,iscgem,iscgem899609,2022-04-26T19:08:50.218Z,"246 km NE of Burang, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1944-10-29T00:11:34.370Z,31.008,83.16,20,6.54,mw,,,,,iscgem,iscgem899602,2022-04-26T19:08:47.874Z,"205 km ENE of Burang, China",earthquake,,25,0.33,,reviewed,iscgem,iscgem
1944-10-17T18:36:57.130Z,31.255,83.096,20,6.78,mw,,,,,iscgem,iscgem899585,2022-04-26T19:08:41.457Z,"212 km ENE of Burang, China",earthquake,,3.9,0.31,,reviewed,iscgem,iscgem
1944-10-02T20:29:45.650Z,40.976,142.263,58.2,6.43,mw,,,,,iscgem,iscgem899562,2022-04-26T19:07:48.019Z,"80 km ENE of Misawa, Japan",earthquake,,5.1,0.35,,reviewed,iscgem,iscgem
1944-09-27T16:53:01.100Z,38.7,74.348,15,6.5,mw,,,,,iscgem,iscgem899557,2022-04-26T19:07:43.530Z,"67 km NNE of Murghob, Tajikistan",earthquake,,10.8,0.2,,reviewed,iscgem,iscgem
1944-09-27T16:25:08.670Z,38.901,74.899,20,6.88,mw,,,,,iscgem,iscgem899556,2022-04-26T19:07:41.969Z,"113 km SW of Kashgar, China",earthquake,,19.7,0.28,,reviewed,iscgem,iscgem
1944-09-23T12:13:24.400Z,53.427,159.75,35,7.08,mw,,,,,iscgem,iscgem899551,2022-04-26T19:07:38.937Z,"85 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1944-07-20T20:07:17.200Z,33.16,141.433,25,6.08,mw,,,,,iscgem,iscgem899468,2022-04-26T19:06:50.990Z,"243 km SSE of Katsuura, Japan",earthquake,,22.5,0.41,,reviewed,iscgem,iscgem
1944-07-19T10:21:20.880Z,33.806,141.594,15,6.89,mw,,,,,iscgem,iscgem899465,2022-04-26T19:06:47.758Z,"off the east coast of Honshu, Japan",earthquake,,19.1,0.36,,reviewed,iscgem,iscgem
1944-03-21T22:09:56.730Z,40.705,142.587,53.9,6.17,mw,,,,,iscgem,iscgem899340,2022-04-26T19:06:06.852Z,"94 km ENE of Hachinohe, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1944-03-15T05:03:57.920Z,40.071,73.212,15,6.01,mw,,,,,iscgem,iscgem899334,2022-04-26T19:06:02.784Z,"55 km ESE of Nookat, Kyrgyzstan",earthquake,,9.9,0.2,,reviewed,iscgem,iscgem
1944-03-10T06:39:58.910Z,40.469,142.947,30,6.57,mw,,,,,iscgem,iscgem899331,2022-04-26T19:06:01.475Z,"122 km E of Hachinohe, Japan",earthquake,,12.4,0.35,,reviewed,iscgem,iscgem
1944-03-09T22:12:57.760Z,43.293,83.874,10,7.28,mw,,,,,iscgem,iscgem899329,2022-04-26T19:05:59.982Z,"52 km ESE of Xinyuan, China",earthquake,,25,0.62,,reviewed,iscgem,iscgem
1944-03-09T22:03:40.360Z,43.275,84.357,10,6.84,mw,,,,,iscgem,iscgem899328,2022-04-26T19:05:58.428Z,"91 km E of Xinyuan, China",earthquake,,8,0.26,,reviewed,iscgem,iscgem
1944-02-01T05:16:18.050Z,41.958,142.532,55,6.41,mw,,,,,iscgem,iscgem899278,2022-04-26T19:05:15.879Z,"43 km SSE of Shizunai-furukawach?, Japan",earthquake,,4.6,0.43,,reviewed,iscgem,iscgem
1943-12-03T06:52:51.590Z,42.407,144.232,63.9,6.19,mw,,,,,iscgem,iscgem900120,2022-04-26T19:15:34.050Z,"64 km S of Kushiro, Japan",earthquake,,4.8,0.26,,reviewed,iscgem,iscgem
1943-11-29T21:18:30.110Z,49.877,155.281,15,6.2,mw,,,,,iscgem,iscgem900114,2022-04-26T19:15:14.619Z,"107 km SW of Severo-Kuril’sk, Russia",earthquake,,13.7,0.2,,reviewed,iscgem,iscgem
1943-11-28T17:11:15.680Z,55.025,156.389,15,6.81,mw,,,,,iscgem,iscgem900109,2022-04-26T19:15:00.115Z,"147 km WNW of Mil’kovo, Russia",earthquake,,25,0.48,,reviewed,iscgem,iscgem
1943-11-09T11:46:33.630Z,43.936,147.648,60,6.06,mw,,,,,iscgem,iscgem17261686,2022-04-26T16:04:33.861Z,"76 km E of Shikotan, Russia",earthquake,,4.9,0.25,,reviewed,iscgem,iscgem
1943-11-04T06:09:51.060Z,57.382,164.025,35,6.23,mw,,,,,iscgemsup,iscgemsup900073,2022-05-09T16:36:26.045Z,"159 km NE of Ust’-Kamchatsk Staryy, Russia",earthquake,,25,0.79,,reviewed,iscgemsup,iscgemsup
1943-10-24T23:22:56.630Z,53.69,160.464,35,6.08,mw,,,,,iscgem,iscgem900057,2022-04-26T19:14:01.656Z,"140 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,12.8,0.53,,reviewed,iscgem,iscgem
1943-09-24T11:31:26.100Z,36.44,73.545,15,6.25,mw,,,,,iscgem,iscgem900014,2022-04-26T19:13:26.775Z,"35 km NW of Gahkuch, Pakistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1943-09-10T08:36:59.790Z,35.473,134.01,15,7,mw,,,,,iscgem,iscgem899991,2022-04-26T19:13:15.494Z,"18 km ENE of Kurayoshi, Japan",earthquake,,3.6,0.3,,reviewed,iscgem,iscgem
1943-08-10T15:13:23.660Z,54.749,161.582,35,6.31,mw,,,,,iscgem,iscgem899961,2022-04-26T19:12:58.436Z,"156 km SE of Atlasovo, Russia",earthquake,,11.4,0.34,,reviewed,iscgem,iscgem
1943-06-15T11:10:48.050Z,41.107,142.82,40,6.39,mw,,,,,iscgem,iscgem899887,2022-04-26T19:12:13.799Z,"129 km ENE of Misawa, Japan",earthquake,,5,0.26,,reviewed,iscgem,iscgem
1943-06-14T16:22:23.180Z,40.956,142.874,30,6.06,mw,,,,,iscgem,iscgem899883,2022-04-26T19:12:07.946Z,"126 km ENE of Hachinohe, Japan",earthquake,,18.5,0.21,,reviewed,iscgem,iscgem
1943-06-13T17:39:18.550Z,40.83,143.389,31,6.56,mw,,,,,iscgem,iscgem899880,2022-04-26T19:11:55.497Z,"163 km ENE of Hachinohe, Japan",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1943-06-13T08:36:58.670Z,41.073,143.062,25,6.67,mw,,,,,iscgem,iscgem899878,2022-04-26T19:11:49.933Z,"146 km ENE of Hachinohe, Japan",earthquake,,4.7,0.34,,reviewed,iscgem,iscgem
1943-06-13T05:11:42.710Z,41.003,143.396,35,7.31,mw,,,,,iscgem,iscgem899875,2022-04-26T19:11:43.482Z,"169 km ENE of Hachinohe, Japan",earthquake,,4,0.21,,reviewed,iscgem,iscgem
1943-06-02T02:55:26.540Z,39.444,72.041,20,6.12,mw,,,,,iscgem,iscgem899862,2022-04-26T19:11:27.421Z,"18 km SW of Daroot-Korgon, Kyrgyzstan",earthquake,,15.9,0.62,,reviewed,iscgem,iscgem
1943-04-29T15:24:57.560Z,44.029,147.54,70,6.24,mw,,,,,iscgem,iscgem899832,2022-04-26T19:11:09.309Z,"70 km ENE of Shikotan, Russia",earthquake,,32.7,0.2,,reviewed,iscgem,iscgem
1943-04-12T19:43:25.120Z,36.152,141.672,25,6.43,mw,,,,,iscgem,iscgem899805,2022-04-26T19:10:43.218Z,"88 km ENE of Hasaki, Japan",earthquake,,3.8,0.4,,reviewed,iscgem,iscgem
1943-04-11T14:46:00.310Z,36.301,141.662,15,7.13,mw,,,,,iscgem,iscgem899802,2022-04-26T19:10:36.698Z,"96 km ESE of Takahagi, Japan",earthquake,,3.7,0.36,,reviewed,iscgem,iscgem
1943-04-05T01:56:11.700Z,39.502,73.116,30,6.55,mw,,,,,iscgem,iscgem899786,2022-04-26T19:10:15.291Z,"72 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,,16.8,0.29,,reviewed,iscgem,iscgem
1943-03-14T12:42:51.520Z,36.294,141.686,15,6.31,mw,,,,,iscgem,iscgem899751,2022-04-26T19:10:02.777Z,"98 km ESE of Takahagi, Japan",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1943-03-07T03:01:47.940Z,58.967,165.584,35,6.56,mw,,,,,iscgem,iscgem899739,2022-04-26T19:09:55.102Z,"147 km ESE of Ossora, Russia",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1943-03-04T19:50:09.610Z,35.46,134.181,15,6.04,mw,,,,,iscgem,iscgem899736,2022-04-26T19:09:52.464Z,"6 km SW of Tottori, Japan",earthquake,,4.7,0.22,,reviewed,iscgem,iscgem
1943-01-11T19:50:28.330Z,38.101,67.861,35,6.28,mw,,,,,iscgem,iscgem899694,2022-04-26T19:09:40.373Z,"12 km NNE of Sho‘rchi, Uzbekistan",earthquake,,25,0.24,,reviewed,iscgem,iscgem
1942-12-27T16:39:58.620Z,31.371,141.849,15,6.4,mw,,,,,iscgem,iscgem900601,2022-04-26T19:23:26.635Z,"Izu Islands, Japan region",earthquake,,14,0.33,,reviewed,iscgem,iscgem
1942-12-20T14:03:09.060Z,40.907,36.744,10,7,mw,,,,,iscgem,iscgem900592,2022-04-26T19:23:20.878Z,"13 km SE of Ayvac?k, Turkey",earthquake,,3.6,0.4,,reviewed,iscgem,iscgem
1942-12-19T23:10:40.290Z,31.659,141.419,20,6.71,mw,,,,,iscgem,iscgem900591,2022-04-26T19:23:15.216Z,"Izu Islands, Japan region",earthquake,,20.4,0.34,,reviewed,iscgem,iscgem
1942-12-11T02:39:16.470Z,40.941,35.08,15,6,mw,,,,,iscgem,iscgem900580,2022-04-26T19:23:06.140Z,"13 km WNW of Gümü?hac?köy, Turkey",earthquake,,4.1,0.2,,reviewed,iscgem,iscgem
1942-11-26T14:27:30.670Z,45.673,149.86,65,6.51,mw,,,,,iscgem,iscgem17260361,2022-04-26T16:04:32.287Z,"162 km ENE of Kuril’sk, Russia",earthquake,,11.5,0.24,,reviewed,iscgem,iscgem
1942-11-15T17:12:00.650Z,36.274,141.436,15,6.77,mw,,,,,iscgem,iscgem900553,2022-04-26T19:22:30.395Z,"76 km E of ?arai, Japan",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1942-10-26T21:09:15.310Z,46.215,151.442,35,6.63,mw,,,,,iscgem,iscgem900511,2022-04-26T19:21:33.616Z,"298 km ENE of Kuril’sk, Russia",earthquake,,12.6,0.2,,reviewed,iscgem,iscgem
1942-09-21T05:52:30.580Z,36.821,143.006,15,6.07,mw,,,,,iscgem,iscgem900477,2022-04-26T19:20:57.291Z,"190 km E of Iwaki, Japan",earthquake,,18.3,0.34,,reviewed,iscgem,iscgem
1942-09-01T18:59:41.720Z,48.135,127.944,15,6.04,mw,,,,,iscgem,iscgem900457,2022-04-26T19:20:31.189Z,"73 km WNW of Youhao, China",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1942-08-23T06:35:23.360Z,53.693,163.18,20,6.36,mw,,,,,iscgem,iscgem900441,2022-04-26T19:20:16.682Z,"285 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,,8.7,0.2,,reviewed,iscgem,iscgem
1942-08-22T09:00:49.180Z,32.088,132.289,35,6.28,mw,,,,,iscgem,iscgem900438,2022-04-26T19:20:14.556Z,"74 km E of Takanabe, Japan",earthquake,,10.3,0.34,,reviewed,iscgem,iscgem
1942-07-08T21:22:33.290Z,43.249,121.955,15,6.02,mw,,,,,iscgem,iscgem900382,2022-04-26T19:19:22.178Z,"47 km SSW of Tongliao, China",earthquake,,25,0.65,,reviewed,iscgem,iscgem
1942-06-19T19:37:06.230Z,42.355,146.069,25,6.02,mw,,,,,iscgem,iscgem900343,2022-04-26T19:19:01.075Z,"114 km SSE of Nemuro, Japan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1942-02-21T07:07:42.520Z,37.721,141.815,35,6.62,mw,,,,,iscgem,iscgem900206,2022-04-26T19:16:56.480Z,"76 km ENE of Namie, Japan",earthquake,,9.1,0.28,,reviewed,iscgem,iscgem
1942-01-18T16:36:33.760Z,40.952,71.359,15,6.06,mw,,,,,iscgem,iscgem900172,2022-04-26T19:16:25.960Z,"11 km ESE of Chust, Uzbekistan",earthquake,,11.2,0.2,,reviewed,iscgem,iscgem
1941-11-25T15:20:00.260Z,36.404,141.547,25,6.24,mw,,,,,iscgem,iscgem901097,2022-04-26T19:32:03.377Z,"82 km ESE of Takahagi, Japan",earthquake,,7.7,0.39,,reviewed,iscgem,iscgem
1941-11-18T16:46:32.400Z,32.129,131.944,35,8.02,mw,,,,,iscgem,iscgem901083,2022-04-26T19:31:42.432Z,"41 km E of Takanabe, Japan",earthquake,,7.8,0.58,,reviewed,iscgem,iscgem
1941-11-12T10:04:54.790Z,39.782,39.506,15,6.04,mw,,,,,iscgem,iscgem901072,2022-04-26T19:31:37.362Z,"4 km NNE of Erzincan, Turkey",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1941-09-24T01:01:17.950Z,50.199,158.06,15,6.65,mw,,,,,iscgem,iscgem901016,2022-04-26T19:30:20.628Z,"147 km ESE of Severo-Kuril’sk, Russia",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1941-08-14T09:38:41.690Z,44.624,84.928,15,6.03,mw,,,,,iscgem,iscgem900951,2022-04-26T19:29:23.386Z,"95 km WNW of Shihezi, China",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1941-07-19T15:13:17.510Z,31.725,131.907,35,6.46,mw,,,,,iscgem,iscgem900912,2022-04-26T19:28:55.268Z,"51 km ESE of Miyazaki, Japan",earthquake,,7.2,0.25,,reviewed,iscgem,iscgem
1941-07-15T14:45:27.230Z,36.733,138.242,15,6.28,mw,,,,,iscgem,iscgem900901,2022-04-26T19:28:29.490Z,"10 km NNE of Nagano, Japan",earthquake,,5.2,0.27,,reviewed,iscgem,iscgem
1941-05-09T09:32:03.900Z,36.356,141.865,25,6.22,mw,,,,,iscgem,iscgem900801,2022-04-26T19:26:46.876Z,"110 km ESE of Takahagi, Japan",earthquake,,12.9,0.22,,reviewed,iscgem,iscgem
1941-05-05T15:18:27.370Z,46.781,127.325,15,6.32,mw,,,,,iscgem,iscgem900794,2022-04-26T19:26:43.045Z,"29 km ENE of Suihua, China",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1941-04-30T09:45:40.150Z,33.723,142.543,15,6.2,mw,,,,,iscgem,iscgem900788,2022-04-26T19:26:37.430Z,"258 km SE of Katsuura, Japan",earthquake,,30.9,0.2,,reviewed,iscgem,iscgem
1941-04-20T17:38:29.680Z,39.177,70.478,20,6.46,mw,,,,,iscgem,iscgem900774,2022-04-26T19:26:13.836Z,"18 km NNE of Rasht, Tajikistan",earthquake,,4.6,0.47,,reviewed,iscgem,iscgem
1941-04-19T07:53:45.770Z,38.985,97.156,15,6.18,mw,,,,,iscgem,iscgem900773,2022-04-26T19:26:08.456Z,"106 km SSW of Laojunmiao, China",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1941-04-05T16:49:49.540Z,34.515,131.772,15,6.05,mw,,,,,iscgem,iscgem900743,2022-04-26T19:25:41.595Z,"18 km SSW of Masuda, Japan",earthquake,,2.6,0.28,,reviewed,iscgem,iscgem
1941-03-19T02:44:57.990Z,39.824,143.163,20,6.03,mw,,,,,iscgem,iscgem900718,2022-04-26T19:25:12.046Z,"106 km E of Miyako, Japan",earthquake,,10.6,0.2,,reviewed,iscgem,iscgem
1941-03-16T07:42:26.970Z,50.033,157.357,25,6.6,mw,,,,,iscgem,iscgem900712,2022-04-26T19:25:04.099Z,"112 km SE of Severo-Kuril’sk, Russia",earthquake,,4.6,0.24,,reviewed,iscgem,iscgem
1941-03-14T14:30:46.590Z,39.644,143.367,20,6.11,mw,,,,,iscgemsup,iscgemsup900708,2022-05-09T16:43:31.721Z,"122 km E of Miyako, Japan",earthquake,,12.9,0.76,,reviewed,iscgemsup,iscgemsup
1941-03-12T21:36:50.200Z,39.36,143.675,20,6.19,mw,,,,,iscgem,iscgem900706,2022-04-26T19:24:51.783Z,"149 km E of Yamada, Japan",earthquake,,12.9,0.34,,reviewed,iscgem,iscgem
1941-03-12T14:16:36.570Z,39.555,143.534,20,6.27,mw,,,,,iscgem,iscgem900705,2022-04-26T19:24:50.100Z,"136 km E of Yamada, Japan",earthquake,,12.9,0.29,,reviewed,iscgem,iscgem
1941-02-16T16:39:03.580Z,33.527,58.776,15,6.3,mw,,,,,iscgem,iscgem900668,2022-04-26T19:24:02.960Z,"43 km WSW of Q?’en, Iran",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1941-02-07T15:13:32.140Z,56.023,163.843,15,6.4,mw,,,,,iscgem,iscgem900649,2022-04-26T19:23:48.948Z,"87 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,12.1,0.2,,reviewed,iscgem,iscgem
1941-01-20T03:37:01.860Z,35.221,33.751,15,6.03,mw,,,,,iscgem,iscgem900626,2022-04-26T19:23:41.196Z,"4 km SSE of Lefkónoiko, Cyprus",earthquake,,16.3,0.2,,reviewed,iscgem,iscgem
1940-11-19T15:01:43.240Z,38.96,142.301,44.2,6.64,mw,,,,,iscgem,iscgem901710,2022-04-26T19:39:59.253Z,"51 km SE of Kamaishi, Japan",earthquake,,9.3,0.32,,reviewed,iscgem,iscgem
1940-11-18T12:47:24.360Z,33.888,135.436,50,6.06,mw,,,,,iscgem,iscgem901708,2022-04-26T19:39:57.347Z,"18 km NNE of Tanabe, Japan",earthquake,,5.1,0.33,,reviewed,iscgem,iscgem
1940-11-14T10:33:58.070Z,36.05,141.67,25,6.1,mw,,,,,iscgem,iscgem901700,2022-04-26T19:39:50.288Z,"83 km ENE of Hasaki, Japan",earthquake,,3.8,0.33,,reviewed,iscgem,iscgem
1940-08-13T15:36:47.820Z,35.955,132.29,10,6.99,mw,,,,,iscgem,iscgem901531,2022-05-09T22:49:10.663Z,"74 km NW of Hiratach?, Japan",earthquake,,3.6,0.4,,reviewed,iscgem,iscgem
1940-08-05T09:55:11.180Z,40.15,122.058,15,6.02,mw,,,,,iscgem,iscgem901523,2022-04-26T19:36:23.874Z,"58 km SSW of Yingkou, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1940-08-01T15:08:24.920Z,44.561,139.678,15,7.5,mw,,,,,iscgem,iscgem901515,2022-04-26T19:36:20.303Z,"137 km WSW of Rishiri Town, Japan",earthquake,,3.6,0.3,,reviewed,iscgem,iscgem
1940-07-30T00:12:11.280Z,39.833,35.476,15,6.21,mw,,,,,iscgem,iscgem901508,2022-04-26T19:36:19.085Z,"15 km N of Saraykent, Turkey",earthquake,,6.4,0.2,,reviewed,iscgem,iscgem
1940-07-02T01:36:35.040Z,34.337,141.441,15,6.04,mw,,,,,iscgem,iscgem901457,2022-04-26T19:35:43.343Z,"136 km SE of Katsuura, Japan",earthquake,,15.9,0.2,,reviewed,iscgem,iscgem
1940-06-12T13:59:47.270Z,35.175,141.238,15,6.17,mw,,,,,iscgem,iscgem901425,2022-04-26T19:35:33.421Z,"near the east coast of Honshu, Japan",earthquake,,24.4,0.28,,reviewed,iscgem,iscgem
1940-05-07T22:23:44.560Z,41.9,43.742,15,6.02,mw,,,,,iscgem,iscgem901322,2022-04-26T19:34:41.669Z,"15 km SE of Khashuri, Georgia",earthquake,,6.1,0.25,,reviewed,iscgem,iscgem
1940-05-04T21:01:58.940Z,35.858,58.327,15,6.45,mw,,,,,iscgem,iscgem901315,2022-04-26T19:34:38.153Z,"57 km SW of Neysh?b?r, Iran",earthquake,,25,0.37,,reviewed,iscgem,iscgem
1940-04-19T14:39:54.580Z,49.339,156.25,35,6.07,mw,,,,,iscgem,iscgem901291,2022-04-26T19:34:31.073Z,"148 km S of Severo-Kuril’sk, Russia",earthquake,,19.7,0.25,,reviewed,iscgem,iscgem
1940-04-14T14:56:19.980Z,44.843,149.685,35,6.04,mw,,,,,iscgem,iscgem901281,2022-04-26T19:34:26.630Z,"148 km ESE of Kuril’sk, Russia",earthquake,,14.7,0.2,,reviewed,iscgem,iscgem
1940-02-09T13:53:44.900Z,40.256,142.564,35,6.07,mw,,,,,iscgem,iscgem901192,2022-04-26T19:33:41.990Z,"86 km NE of Miyako, Japan",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1940-01-19T05:23:47.650Z,43.267,121.633,15,6.22,mw,,,,,iscgem,iscgem901161,2022-04-26T19:33:27.079Z,"63 km SW of Tongliao, China",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1940-01-07T03:22:39.410Z,33.995,141.386,15,6,mw,,,,,iscgem,iscgem901149,2022-04-26T19:33:18.452Z,"161 km SE of Katsuura, Japan",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1940-01-06T08:15:39.210Z,45.077,151.498,25,6.07,mw,,,,,iscgem,iscgem901146,2022-04-26T19:33:11.890Z,"285 km E of Kuril’sk, Russia",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1939-12-26T23:57:23.820Z,39.907,39.586,20,7.8,mw,,,,,iscgem,iscgem902291,2022-04-25T20:51:33.901Z,"20 km NNE of Erzincan, Turkey",earthquake,,4.8,0.4,,reviewed,iscgem,iscgem
1939-12-16T10:46:34.650Z,43.766,147.617,60,6.55,mw,,,,,iscgem,iscgem902263,2022-04-25T20:50:58.026Z,"72 km E of Shikotan, Russia",earthquake,,5.2,0.28,,reviewed,iscgem,iscgem
1939-11-18T01:32:48.910Z,51.073,157.56,35,6.31,mw,,,,,iscgem,iscgem902233,2022-04-25T20:50:44.234Z,"87 km ESE of Ozernovskiy, Russia",earthquake,,26.7,0.27,,reviewed,iscgem,iscgem
1939-11-04T10:15:23.300Z,32.587,49.042,15,6.02,mw,,,,,iscgem,iscgem902212,2022-04-25T20:50:22.621Z,"59 km ENE of Shahrak-e K?l?r?, Iran",earthquake,,12.4,0.27,,reviewed,iscgem,iscgem
1939-10-10T18:31:59.240Z,38.513,143.07,20,7.41,mw,,,,,iscgem,iscgem902187,2022-04-25T20:49:58.178Z,"off the east coast of Honshu, Japan",earthquake,,13.3,0.34,,reviewed,iscgem,iscgem
1939-08-22T00:06:21.190Z,37.64,142.103,25,6.01,mw,,,,,iscgem,iscgem902124,2022-04-25T20:49:04.707Z,"98 km E of Namie, Japan",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1939-08-12T09:49:55.770Z,45.114,151.185,25,6.3,mw,,,,,iscgem,iscgem902113,2022-04-25T20:48:34.571Z,"260 km E of Kuril’sk, Russia",earthquake,,4.5,0.21,,reviewed,iscgem,iscgem
1939-07-12T20:08:27.170Z,43.782,147.464,35,6.04,mw,,,,,iscgem,iscgem902070,2022-04-25T20:48:08.708Z,"59 km E of Shikotan, Russia",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1939-05-26T09:40:40.030Z,53.7,108.762,15,6.12,mw,,,,,iscgem,iscgem901990,2022-04-25T20:46:43.927Z,"36 km NNW of Ust’-Barguzin, Russia",earthquake,,5.8,0.2,,reviewed,iscgem,iscgem
1939-05-01T16:05:51.800Z,39.978,139.771,10,6.64,mw,,,,,iscgem,iscgem901923,2022-04-25T20:45:33.702Z,"18 km WNW of Tenn?, Japan",earthquake,,2.2,0.21,,reviewed,iscgem,iscgem
1939-05-01T05:58:29.860Z,39.93,139.637,10,7.19,mw,,,,,iscgem,iscgem901919,2022-04-25T20:45:30.835Z,"28 km W of Tenn?, Japan",earthquake,,4,0.51,,reviewed,iscgem,iscgem
1939-04-21T04:29:07.220Z,47.643,139.637,530,7,mw,,,,,iscgem,iscgem901907,2022-04-25T20:45:21.493Z,"155 km SSW of Sovetskaya Gavan’, Russia",earthquake,,5.5,0.2,,reviewed,iscgem,iscgem
